seller_id,seller_state,product_category_name_english,total_revenue,total_orders,avg_review_score,avg_freight
38e6dada03429a47197d5d584d793b41,SP,stationery,285.8,3,3.0,21.02
3903c788ded8dc03b5ebab37a2f3e9a1,SP,health_beauty,74.0,3,4.0,11.149999999999999
3903c788ded8dc03b5ebab37a2f3e9a1,SP,housewares,45.98,2,4.0,8.91
391bbd13b6452244774beff1824006ed,SP,sports_leisure,63.9,1,1.0,17.7
391fc6631aebcf3004804e51b40bcf1e,SP,bed_bath_table,14210.61,254,4.124087591240876,15.259166666666665
391fc6631aebcf3004804e51b40bcf1e,SP,furniture_decor,25145.95,266,3.853846153846154,17.84573170731707
392353362d22cc2c236e1ee81ff19890,SC,construction_tools_construction,279.73,4,4.555555555555555,19.817777777777778
392353362d22cc2c236e1ee81ff19890,SC,home_construction,8.97,1,5.0,13.61
392e0502231ae2f8b29994ef6398cd77,SP,health_beauty,1572.9,17,4.352941176470588,18.228823529411763
392f7f2c797e4dc077e4311bde2ab8ce,RN,auto,52.0,2,5.0,18.28
3935fe5fe0f82787a9dcb8deb62be09d,SP,auto,34.4,1,3.0,23.28
3935fe5fe0f82787a9dcb8deb62be09d,SP,computers_accessories,1277.29,11,4.0,26.060833333333335
3935fe5fe0f82787a9dcb8deb62be09d,SP,construction_tools_construction,370.0,4,4.0,20.912499999999998
3968920b9aa752ab98f7d5888c9252f2,SP,furniture_decor,46.0,1,5.0,19.32
3968920b9aa752ab98f7d5888c9252f2,SP,housewares,341.8,5,4.857142857142857,15.352857142857143
3968920b9aa752ab98f7d5888c9252f2,SP,perfumery,63.5,1,1.0,19.41
3968920b9aa752ab98f7d5888c9252f2,SP,stationery,72.0,1,1.0,11.51
3969863bb8af7f72580b3b1ffd3a17b3,SP,furniture_living_room,108.98,1,3.0,13.43
3969863bb8af7f72580b3b1ffd3a17b3,SP,garden_tools,79.8,2,4.5,8.504999999999999
3969863bb8af7f72580b3b1ffd3a17b3,SP,housewares,134.97,3,3.6666666666666665,18.233333333333334
3969863bb8af7f72580b3b1ffd3a17b3,SP,sports_leisure,299.4,6,4.333333333333333,21.383333333333336
397c4d0c005b6f41f90098ac724e28cb,SP,agro_industry_and_commerce,1899.0,1,4.0,79.18
397c4d0c005b6f41f90098ac724e28cb,SP,home_appliances,1190.0,1,4.0,178.11
397c4d0c005b6f41f90098ac724e28cb,SP,housewares,1799.0,1,5.0,42.11
397c4d0c005b6f41f90098ac724e28cb,SP,small_appliances,3289.0,2,4.5,72.985
3985a3c45be355a4c57fde108bfabd1c,RS,consoles_games,344.2,7,4.125,21.5
3986c0b54f6b748b75e7bd4e092aa3e5,PR,perfumery,24.99,1,5.0,15.28
398cb257329ef7af7f1943a8974a3cbc,BA,drinks,145.9,1,5.0,15.47
39a5005f2605cbdb4f9ac14485cabfd1,SP,auto,501.07,3,5.0,29.07375
39c763cca83e654764b7a4a650fb9b7c,GO,fashion_bags_accessories,129.0,1,4.0,21.3
39c763cca83e654764b7a4a650fb9b7c,GO,sports_leisure,632.0,10,3.8,20.191000000000003
39d54ff918774174706fb065d7f9dc07,SP,auto,1554.69,22,3.9166666666666665,14.501249999999999
39d61be7a92eb77b7da367bd4845bc0e,SP,furniture_decor,700.59,7,4.214285714285714,14.930714285714286
39f776d2974049026ff531fc42ef2a3e,GO,construction_tools_safety,1084.04,3,4.0,22.5925
3a1a1fec38dd360f15fc912e821e169d,SP,auto,2007.3799999999999,15,3.8666666666666667,24.75
3a3c180dd702a725bd0ba4117689239e,PR,pet_shop,41.9,1,4.0,35.48
3a3e46d10f74d8a6ca76e2b538f106a0,SP,food_drink,299.9,2,4.8,13.334
3a4127e1ba7208ea37044c5092aae170,SP,telephony,1842.6999999999998,5,4.0,16.29
3a490ba60afa30ece0e7d50cfe74a4f0,MG,fashion_bags_accessories,1529.2,8,4.625,20.73375
3a52d63a8f9daf5a28f3626d7eb9bd28,SP,sports_leisure,35.0,1,1.0,17.78
3a734b715d333a2588a3d54a0c9b8746,SP,baby,138.0,2,3.0,25.995
3a734b715d333a2588a3d54a0c9b8746,SP,consoles_games,179.52,1,4.0,9.45
3a734b715d333a2588a3d54a0c9b8746,SP,cool_stuff,234.0,1,5.0,16.11
3a734b715d333a2588a3d54a0c9b8746,SP,electronics,39.0,1,5.0,15.11
3a734b715d333a2588a3d54a0c9b8746,SP,telephony,1050.0,7,4.875,14.02
3a734b715d333a2588a3d54a0c9b8746,SP,watches_gifts,249.0,1,5.0,19.31
3aa3c89ae3cd482385568be76120f63c,GO,auto,29.9,1,4.0,19.04
3ab971ce71839580d2ae5b4e40fe8044,SP,housewares,3993.0,28,4.178571428571429,23.853448275862068
3ab971ce71839580d2ae5b4e40fe8044,SP,sports_leisure,924.0,7,2.875,23.5625
3ac588cd562971392504a9e17130c40b,SP,fashion_bags_accessories,11.9,1,5.0,7.39
3ade81dab5a172b88e1871c28ae05260,SP,furniture_bedroom,4846.6,25,4.185185185185185,46.66851851851852
3ade81dab5a172b88e1871c28ae05260,SP,furniture_decor,537.0,3,5.0,59.31333333333333
3afc536624bc2e65bddfb5db33cc01f3,MG,electronics,312.0,6,3.5,17.845000000000002
3b15288545f8928d3e65a8f949a28291,SP,bed_bath_table,13394.85,98,3.9210526315789473,20.437565217391306
3b15288545f8928d3e65a8f949a28291,SP,costruction_tools_garden,39.99,1,5.0,12.69
3b15288545f8928d3e65a8f949a28291,SP,home_comfort_2,329.98,2,5.0,18.525
3b18f9856c6eb2413eafedb58e9eecd9,SP,construction_tools_lights,315.0,1,5.0,20.09
3b872fd4747f01cc56206f2934198618,SP,bed_bath_table,2726.7400000000002,25,3.888888888888889,41.34703703703704
3bb32fedaa74e4ad20f4ce067733bd31,SC,sports_leisure,103.69999999999999,2,4.666666666666667,19.62
3bb548e3cb7f70f28e3f11ee9dce0e59,PR,computers_accessories,7690.02,46,3.981132075471698,16.92056603773585
3bdff180c7e1f6551a643b99c265a120,SP,computers_accessories,3008.2,56,4.175438596491228,17.308275862068964
3be5841cdcc46de4ed3f9116f104b2c5,SP,construction_tools_construction,299.8,2,5.0,21.13
3be5841cdcc46de4ed3f9116f104b2c5,SP,garden_tools,149.9,1,4.0,16.16
3be5841cdcc46de4ed3f9116f104b2c5,SP,housewares,149.9,1,5.0,29.93
3be634553519fb6536a03e1358e9fdc7,SP,fashion_bags_accessories,140.86,3,3.0,10.563333333333334
3be634553519fb6536a03e1358e9fdc7,SP,furniture_decor,196.69,5,3.8,15.306000000000001
3be634553519fb6536a03e1358e9fdc7,SP,furniture_living_room,199.87,4,4.5,21.4525
3be634553519fb6536a03e1358e9fdc7,SP,health_beauty,49.99,1,5.0,13.37
3be634553519fb6536a03e1358e9fdc7,SP,housewares,4337.6,54,3.9402985074626864,20.87820895522388
3be634553519fb6536a03e1358e9fdc7,SP,sports_leisure,306.01,13,4.4,13.166
3bfba5a77604f6dfae7e6dd7aaf65821,PR,health_beauty,2095.5,4,5.0,30.6725
3c010235b7345c92f125d14ee232a76b,PR,pet_shop,3578.0,15,4.666666666666667,28.488
3c03b12bab54d8b37d79d914bfdb1aa0,RJ,food,66.0,3,4.666666666666667,15.13
3c03b12bab54d8b37d79d914bfdb1aa0,RJ,sports_leisure,4170.34,34,3.8205128205128207,15.950999999999999
3c3017960b2dbd72711a61f0400aab8f,SC,furniture_decor,539.4000000000001,6,4.666666666666667,25.965000000000003
3c3017960b2dbd72711a61f0400aab8f,SC,housewares,169.9,1,5.0,19.89
3c487ae8f8d7542beff5788e2e0aea83,DF,fashion_bags_accessories,9385.699999999999,30,3.909090909090909,21.80757575757576
3c4e0452bff7a2a788179488d3d77032,PR,baby,126.80000000000001,2,2.0,14.274999999999999
3c4e0452bff7a2a788179488d3d77032,PR,toys,3619.6,30,3.7941176470588234,16.98735294117647
3c7c4a49ec3c6550809089c6a2ca9370,SP,perfumery,4002.75,139,3.7341772151898733,11.370000000000001
3c88ed2e76a2247933a15daa7161eb1c,SP,pet_shop,155.0,1,5.0,151.2
3ca08eeb8d5595949fed424bd3677742,PR,toys,1688.88,13,4.6923076923076925,34.54615384615385
3cfa1358a6caa965278721344c8d76f2,SP,construction_tools_construction,116.31,2,5.0,14.64
3cfa1358a6caa965278721344c8d76f2,SP,home_construction,3023.9700000000003,3,4.666666666666667,17.323333333333334
3d01d1c414c44b5943a09619ff3853cb,SP,baby,303.6,4,4.5,18.305
3d0cd21d41671c46f82cd11176bf7277,SC,agro_industry_and_commerce,33.9,1,5.0,13.72
3d0cd21d41671c46f82cd11176bf7277,SC,books_general_interest,143.6,4,4.75,19.6075
3d0cd21d41671c46f82cd11176bf7277,SC,cool_stuff,186.5,3,4.6,15.462
3d0cd21d41671c46f82cd11176bf7277,SC,housewares,83.8,1,5.0,5.12
3d2400ac620cffa23ac81bd192f7f555,SP,costruction_tools_tools,105.0,1,5.0,8.9
3d2531eccfbde1d7c8db7a3a12fb267a,MG,health_beauty,1999.54,10,4.222222222222222,21.306
3d290fe363c60a77498c1126fd3fb8d3,SP,computers_accessories,198.98,3,4.333333333333333,11.686666666666667
3d39fbf22a665714baf62fae36029e23,SP,garden_tools,599.8,2,4.0,19.52
3d39fbf22a665714baf62fae36029e23,SP,sports_leisure,1904.3999999999999,6,5.0,15.265
3d3ccf2b2f8134b10dce9dd446f0e075,SP,bed_bath_table,608.6,3,3.3333333333333335,47.31
3d4824f20035949c710eaf111f869d39,SP,auto,58.82,1,2.0,11.23
3d4824f20035949c710eaf111f869d39,SP,computers_accessories,32.66,1,5.0,8.98
3d4824f20035949c710eaf111f869d39,SP,cool_stuff,117.27,1,1.0,17.82
3d4824f20035949c710eaf111f869d39,SP,housewares,114.38,1,5.0,23.6
3d4824f20035949c710eaf111f869d39,SP,music,106.81,3,4.666666666666667,14.25
3d4824f20035949c710eaf111f869d39,SP,toys,20.03,1,5.0,9.99
3d49bfdd1b43a7fe169b3740067acc61,MG,construction_tools_construction,215.0,3,4.666666666666667,20.606666666666666
3d4b1ae7539303b5704493798893e82c,SP,computers_accessories,544.0,2,5.0,26.74
3d4b1ae7539303b5704493798893e82c,SP,musical_instruments,532.0,4,4.571428571428571,13.172857142857143
3d5d0dc7073a299e31fa718ce1bc00b6,RJ,health_beauty,356.79999999999995,13,4.769230769230769,18.286153846153844
3d5d0dc7073a299e31fa718ce1bc00b6,RJ,housewares,95.0,4,3.4,12.554
3d5d0dc7073a299e31fa718ce1bc00b6,RJ,perfumery,108.0,1,5.0,9.69
3d5d0dc7073a299e31fa718ce1bc00b6,RJ,small_appliances,100.0,2,2.5,12.91
3d5d0dc7073a299e31fa718ce1bc00b6,RJ,sports_leisure,15.0,1,5.0,16.32
3d621842b2ed28e2b474132480edac3c,SP,auto,873.9300000000001,8,4.625,15.401250000000001
3d62f86afa7c73be2628a3be1423f5a0,SP,books_general_interest,12.0,2,4.0,21.21
3d68c634a99a1ba46dbca3967a69c623,SC,cool_stuff,594.0,2,5.0,131.85
3d700782d7818f2c1e0d7a9e9d75fc00,SP,pet_shop,149.7,3,3.6666666666666665,28.47
3d871de0142ce09b7081e2b9d1733cb1,SP,books_general_interest,59.0,1,3.0,15.16
3d871de0142ce09b7081e2b9d1733cb1,SP,cool_stuff,517.0,3,5.0,22.84
3d871de0142ce09b7081e2b9d1733cb1,SP,luggage_accessories,99.0,1,4.0,13.35
3d871de0142ce09b7081e2b9d1733cb1,SP,stationery,78894.8,781,4.179141104294478,20.850157958687728
3d871de0142ce09b7081e2b9d1733cb1,SP,toys,12223.9,226,4.0042194092827,15.959041666666668
3d871de0142ce09b7081e2b9d1733cb1,SP,watches_gifts,1613.6999999999998,53,4.306451612903226,16.212222222222223
3d8fa2f5b647373c8620330c4e077a9f,SP,auto,37.0,2,5.0,10.09
3d8fa2f5b647373c8620330c4e077a9f,SP,baby,24.99,1,4.0,8.88
3d8fa2f5b647373c8620330c4e077a9f,SP,garden_tools,1000.8599999999999,14,4.03125,13.941875
3d8fa2f5b647373c8620330c4e077a9f,SP,health_beauty,1320.0,12,4.583333333333333,17.9525
3d8fa2f5b647373c8620330c4e077a9f,SP,housewares,629.91,9,3.4444444444444446,18.49
3d8fa2f5b647373c8620330c4e077a9f,SP,sports_leisure,488.98,4,5.0,22.858571428571427
3da38366e7bd9baf6369071f782ecdf0,CE,auto,59.47,1,1.0,26.96
3db66a856d18a9cba7c9241fc5221c50,MG,auto,5725.7,42,4.069767441860465,24.69511627906977
3db66a856d18a9cba7c9241fc5221c50,MG,furniture_decor,52.8,2,4.0,22.475
3db66a856d18a9cba7c9241fc5221c50,MG,housewares,299.8,2,5.0,21.54
3db66a856d18a9cba7c9241fc5221c50,MG,signaling_and_security,74.9,1,4.0,27.06
3db66a856d18a9cba7c9241fc5221c50,MG,sports_leisure,3255.2000000000003,46,4.270833333333333,17.659375
3dbbce181edfaa4a597ec858c382d2ec,PR,books_general_interest,731.5,13,4.375,18.090625
3dbbce181edfaa4a597ec858c382d2ec,PR,stationery,99.9,3,4.666666666666667,44.300000000000004
3dc69bf2c42f0568a5c4791ec3fd3745,SP,health_beauty,150.0,1,3.0,17.62
3ded4e2d5f135cb103e5949d7263d2dd,MG,computers_accessories,49.9,1,5.0,12.48
3df020b72d3d44b3af9d110fa3940b65,SP,furniture_decor,5039.9,55,3.9504950495049505,16.926435643564357
3dfd3dc96f7f8598eca74e9ac8a2fa31,SP,bed_bath_table,30.0,1,5.0,14.9
3dfd3dc96f7f8598eca74e9ac8a2fa31,SP,home_confort,8.0,1,5.0,7.78
3dfd3dc96f7f8598eca74e9ac8a2fa31,SP,housewares,130.0,3,3.6666666666666665,15.079999999999998
3dfd3dc96f7f8598eca74e9ac8a2fa31,SP,toys,15.0,1,3.0,7.78
3e35a8bb43569389d3cebef0ce820f69,SP,drinks,55.8,1,5.0,14.44
3e46a38ee171c503c3b4a3f23fe3bf0c,SP,health_beauty,59.9,1,5.0,9.11
3e51f9cbe317bc3a88f2c76583811ee4,SP,health_beauty,76.09,1,5.0,8.69
3e8bd881d92466e63ba9e3e809cd3c50,RJ,computers_accessories,188.0,1,5.0,20.01
3e8bd881d92466e63ba9e3e809cd3c50,RJ,consoles_games,719.88,3,4.0,19.893333333333334
3e8bd881d92466e63ba9e3e809cd3c50,RJ,cool_stuff,34.9,1,5.0,12.35
3e8bd881d92466e63ba9e3e809cd3c50,RJ,electronics,919.6,3,4.75,23.8475
3ea00e1dea2b0659dbaf654735929220,PR,cool_stuff,505.0,7,4.857142857142857,20.71
3ea08c48e851106d2f584349daba335f,MG,baby,170.0,1,4.0,22.94
3ef37b7ca6dd2b80bd8af81a62504996,SP,cool_stuff,700.0,2,4.5,20.485
3f0e48d209018b466fcd3bb4ccfeb520,PR,pet_shop,5399.0,9,3.9,25.58
3f2af2670e104d1bcb54022274daeac5,PR,furniture_decor,973.6,6,3.5714285714285716,51.51142857142857
3f3486b61f45078d4f31ee5e43d8c5bb,SP,luggage_accessories,1999.93,28,4.25,20.301785714285717
3f3486b61f45078d4f31ee5e43d8c5bb,SP,office_furniture,369.9,1,5.0,70.27
3f3486b61f45078d4f31ee5e43d8c5bb,SP,sports_leisure,1399.9,10,4.5,24.468
3f8034bfc6b8b4135534975d49f04c63,PR,baby,944.0,8,3.0,17.521818181818183
3f84fefc07dc159b268d4a77d3e8c425,PR,health_beauty,200.6,3,5.0,17.106666666666666
3f995f07c49d0d55a99d5c54957f7d81,SP,auto,3797.7,41,4.2439024390243905,15.57
3f995f07c49d0d55a99d5c54957f7d81,SP,computers_accessories,158.0,2,3.5,16.564999999999998
3f9be91358837bff69df67edfa3e42e8,PR,pet_shop,569.7,7,4.428571428571429,18.90857142857143
3f9c56764fabca627406093dcb3ef0b4,RJ,sports_leisure,909.3000000000001,7,4.714285714285714,15.092857142857142
3fac58ce0ad699020c7944d53c41329c,SP,construction_tools_lights,927.2,6,4.6,12.046
3fac58ce0ad699020c7944d53c41329c,SP,furniture_decor,317.75,5,4.5,10.426666666666668
3fadb4cba4c35bce6a7eaf9872d5623a,RS,health_beauty,209.5,3,3.2,13.604000000000003
3fd1e727ba94cfe122d165e176ce7967,SP,sports_leisure,2747.4,35,3.9722222222222223,15.235833333333334
3fe7120d6257285ac6a3ce7cb071ccec,MG,health_beauty,199.98,2,3.5,14.14
3fefda3299e6dfaea3466ef346a3571a,PR,electronics,209.0,1,4.0,16.21
4003520d80d0bad1d5623f7aa3c63cda,RJ,baby,70.0,1,1.0,16.74
402916f742e5c740cc751493d9cf5053,MG,food,200.0,1,5.0,18.8
402916f742e5c740cc751493d9cf5053,MG,health_beauty,924.0,6,4.5,22.948333333333334
402916f742e5c740cc751493d9cf5053,MG,sports_leisure,128.0,2,5.0,25.57
403aa86912527d730337ffcb0fb096ab,MG,art,299.99,1,1.0,17.86
403aa86912527d730337ffcb0fb096ab,MG,computers,2199.99,1,4.0,18.0
403aa86912527d730337ffcb0fb096ab,MG,computers_accessories,3699.99,1,4.0,36.23
403aa86912527d730337ffcb0fb096ab,MG,sports_leisure,224.99,1,4.0,18.05
403aa86912527d730337ffcb0fb096ab,MG,tablets_printing_image,889.99,1,,22.8
403aa86912527d730337ffcb0fb096ab,MG,telephony,1644.94,6,4.5,15.280000000000001
4049512728d969bec69f84088b012416,MG,cool_stuff,148.0,2,5.0,27.813333333333333
4049512728d969bec69f84088b012416,MG,sports_leisure,241.84,5,5.0,12.831666666666669
404e1ba01358af4cd63f679b2c4d1fa1,MG,housewares,104.8,3,5.0,15.386666666666665
404e1ba01358af4cd63f679b2c4d1fa1,MG,pet_shop,239.2,4,5.0,14.89875
404e1ba01358af4cd63f679b2c4d1fa1,MG,signaling_and_security,29.9,1,5.0,12.48
406740ee611378a662d274c7d8c43c4a,ES,computers_accessories,254.0,3,3.0,15.325
406740ee611378a662d274c7d8c43c4a,ES,fixed_telephony,1536.0,5,4.833333333333333,20.13
406822777a0b9eb5c50e442dd4cd3ec5,SP,cool_stuff,149.9,1,5.0,12.55
406822777a0b9eb5c50e442dd4cd3ec5,SP,toys,3398.19,43,4.340909090909091,19.746
4091f77d8c768fc3e81c20761471761d,SP,baby,1079.0,8,2.75,28.85875
40d54b51e962dbe09cabbcfd33298dee,SP,baby,153.2,5,3.0,8.093333333333332
40d54b51e962dbe09cabbcfd33298dee,SP,health_beauty,6616.86,24,4.083333333333333,19.886666666666667
40d54b51e962dbe09cabbcfd33298dee,SP,sports_leisure,15.5,1,5.0,11.85
40db9e9aa57f7bb151bcda6b0f9bdbb7,PE,auto,23168.0,12,2.3636363636363638,54.66583333333333
40ec8ab6cdafbcc4f544da38c67da39a,PR,housewares,117.8,2,5.0,19.6
411f3b52d857390502ee4e4d5ceabc2d,SP,baby,36.8,1,,12.79
411f3b52d857390502ee4e4d5ceabc2d,SP,construction_tools_construction,1533.57,17,4.25,11.3676
411f3b52d857390502ee4e4d5ceabc2d,SP,home_construction,203.8,2,4.5,30.735
411f3b52d857390502ee4e4d5ceabc2d,SP,housewares,29.84,1,4.0,7.47
4125d9385a25e82d2f72d3a0fd55bc3f,SP,housewares,42.9,1,5.0,18.4
412a4720f3e9431b4afa1476a1acddbe,SP,home_construction,120.0,1,5.0,19.14
412a4720f3e9431b4afa1476a1acddbe,SP,housewares,278.0,6,3.6666666666666665,14.469999999999999
412a4720f3e9431b4afa1476a1acddbe,SP,sports_leisure,1660.1,14,4.466666666666667,27.006666666666668
4170f6a9367e6b5d6401d03ce6d54569,DF,computers_accessories,290.78,3,3.6666666666666665,19.403333333333332
4170f6a9367e6b5d6401d03ce6d54569,DF,fixed_telephony,278.0,1,5.0,17.41
417a1e6c7321084d2a0ae0d023cfad93,RS,housewares,48.9,1,5.0,12.48
41958cbd3335433c8740300e8cd600d5,SP,small_appliances,32.99,1,5.0,7.39
41ab63a91b8b264e8c8780368bf1dd5b,MG,air_conditioning,239.59,1,5.0,29.06
41ab63a91b8b264e8c8780368bf1dd5b,MG,bed_bath_table,119.0,1,1.0,4.4
41ab63a91b8b264e8c8780368bf1dd5b,MG,luggage_accessories,149.0,1,5.0,20.32
41ab63a91b8b264e8c8780368bf1dd5b,MG,small_appliances,1594.79,5,4.666666666666667,26.073333333333334
41ab63a91b8b264e8c8780368bf1dd5b,MG,stationery,229.79,1,4.0,19.41
41ab63a91b8b264e8c8780368bf1dd5b,MG,telephony,45.0,1,5.0,14.1
41ab63a91b8b264e8c8780368bf1dd5b,MG,toys,194.78,2,3.5,29.27
41b14765bd56c8ad10971074380f9c0c,SP,computers_accessories,395.5,8,4.1,11.913
41b39e28db005d9731d9d485a83b4c38,SP,baby,57.0,2,4.5,9.84
41b39e28db005d9731d9d485a83b4c38,SP,bed_bath_table,13037.85,146,4.199404761904762,16.463809523809523
41b39e28db005d9731d9d485a83b4c38,SP,cool_stuff,542.8,14,4.428571428571429,12.375
41b39e28db005d9731d9d485a83b4c38,SP,furniture_decor,2547.3,23,4.3,21.489714285714285
41b39e28db005d9731d9d485a83b4c38,SP,market_place,121.80000000000001,2,5.0,13.55
41b86b552e54e3a7009596125aa8b167,SP,sports_leisure,1595.3,10,4.363636363636363,21.328181818181818
41c2bad7229b0c25e6becf179ebf63ff,RN,books_general_interest,782.0,20,4.956521739130435,8.257391304347825
41c9d3997dd3c072c31139dc5bb5761f,MG,stationery,998.8,3,4.333333333333333,37.24666666666667
41da412d33e8da4f22baf55cb1bde82c,ES,sports_leisure,862.9,15,4.714285714285714,17.81714285714286
41e0fa5761c886a630994a55c12087e7,SP,health_beauty,423.6,5,5.0,13.662
4200ddf1967c5e41e48db62bc6d4b5ac,SP,bed_bath_table,694.9,22,4.243243243243243,11.545365853658536
4221a7df464f1fe2955934e30ff3a5a1,BA,baby,849.5,5,4.8,47.908
422be4cc81a457fdb46f47edeb968ae5,SP,furniture_decor,239.9,1,5.0,77.47
427165bf50f8ca07efc7bdc2bfcf1688,SP,health_beauty,1603.5,5,3.2,17.880000000000003
42b6488f5b8246d9141712abd4b1b693,PR,health_beauty,189.99,1,3.0,28.28
42b6488f5b8246d9141712abd4b1b693,PR,perfumery,58.0,1,5.0,13.53
42b729f859728f5079499127a9c2ef37,SP,bed_bath_table,841.24,18,4.375,10.062916666666666
42b729f859728f5079499127a9c2ef37,SP,furniture_decor,232.5,5,4.4,9.152
42b729f859728f5079499127a9c2ef37,SP,health_beauty,2796.72,76,4.326315789473684,9.891752577319588
42b729f859728f5079499127a9c2ef37,SP,perfumery,226.5,4,5.0,10.638
42bde9fef835393bb8a8849cb6b7f245,DF,cool_stuff,619.0,1,5.0,59.85
42bde9fef835393bb8a8849cb6b7f245,DF,telephony,2915.0,13,4.666666666666667,16.999333333333333
42bde9fef835393bb8a8849cb6b7f245,DF,toys,4040.0,20,4.0,19.675217391304347
42d4b7e70819438f5ada61c965e92d7e,GO,auto,30.6,1,1.0,20.47
42d4b7e70819438f5ada61c965e92d7e,GO,drinks,19.0,1,1.0,10.24
42ef3192a9ff87a22d1867b74b3ee205,SP,books_general_interest,30.0,2,4.5,9.030000000000001
42ef3192a9ff87a22d1867b74b3ee205,SP,dvds_blu_ray,145.0,2,5.0,30.22
42ef3192a9ff87a22d1867b74b3ee205,SP,stationery,44.8,2,5.0,10.115
42ef3192a9ff87a22d1867b74b3ee205,SP,toys,1134.29,17,4.588235294117647,11.950000000000001
42fa4ee7240e9b8eb4576358ec142ba7,RS,housewares,1145.0,6,4.8,24.205000000000002
42fa4ee7240e9b8eb4576358ec142ba7,RS,stationery,359.70000000000005,3,5.0,20.069999999999997
42fb44130ac3134cde8e35cf8ec7df25,SP,fashion_bags_accessories,43.8,2,5.0,12.74
430315b7bb4b6e4b3c978f9dfa9b0558,SP,auto,667.0,2,2.5,52.245
430315b7bb4b6e4b3c978f9dfa9b0558,SP,computers_accessories,44.0,1,5.0,7.39
430315b7bb4b6e4b3c978f9dfa9b0558,SP,electronics,89.0,1,5.0,7.49
430315b7bb4b6e4b3c978f9dfa9b0558,SP,health_beauty,117.0,3,4.666666666666667,19.963333333333335
430315b7bb4b6e4b3c978f9dfa9b0558,SP,housewares,912.4,5,4.666666666666667,37.77333333333333
430315b7bb4b6e4b3c978f9dfa9b0558,SP,signaling_and_security,29.0,1,1.0,18.23
430315b7bb4b6e4b3c978f9dfa9b0558,SP,small_appliances,937.0,3,3.6666666666666665,23.953333333333333
430315b7bb4b6e4b3c978f9dfa9b0558,SP,telephony,69.0,3,3.6666666666666665,18.056666666666665
4305fe92735c8a43d154ff6dd2b8d927,MG,fashion_male_clothing,199.0,1,5.0,17.83
4305fe92735c8a43d154ff6dd2b8d927,MG,garden_tools,28.8,1,4.0,16.79
4305fe92735c8a43d154ff6dd2b8d927,MG,sports_leisure,2378.3,15,4.0588235294117645,21.11294117647059
431050a06a317f2b38168dec3dcd2b46,SP,health_beauty,1370.0,10,4.5,20.615000000000002
431af27f296bc6519d890aa5a05fdb11,SP,health_beauty,12974.6,116,3.796747967479675,17.16491935483871
4324dd16853115efb0fd9d0d131ba6f4,SP,computers_accessories,1052.25,12,4.277777777777778,18.178888888888892
432c37c9dfba871172ec162e20118b8c,DF,auto,25.0,1,2.0,25.63
432c37c9dfba871172ec162e20118b8c,DF,computers_accessories,9.99,1,4.0,14.1
432c37c9dfba871172ec162e20118b8c,DF,cool_stuff,1411.0,22,4.387096774193548,17.649354838709677
432c37c9dfba871172ec162e20118b8c,DF,housewares,575.98,15,4.25,15.928125
432c37c9dfba871172ec162e20118b8c,DF,sports_leisure,280.0,2,5.0,13.415000000000001
432c37c9dfba871172ec162e20118b8c,DF,watches_gifts,120.0,1,4.0,18.12
432c67955c0acd1fd6b0b5d678766a71,SP,health_beauty,389.0,1,5.0,60.65
43402bdf22aa2310e8f99e2f94f78628,SP,furniture_bedroom,269.96999999999997,2,4.0,29.126666666666665
43402bdf22aa2310e8f99e2f94f78628,SP,kitchen_dining_laundry_garden_furniture,379.98,2,1.0,49.885000000000005
4342d4b2ba6b161468c63a7e7cfce593,RJ,watches_gifts,528.9,2,1.0,17.27
436bf27f2f18474fc6047702e9f8a866,SP,baby,29.9,1,5.0,14.52
4371b634e0efc0e22b09b52907d9d469,SP,drinks,20.0,2,5.0,12.975
4371b634e0efc0e22b09b52907d9d469,SP,food,250.0,4,5.0,9.088
4371b634e0efc0e22b09b52907d9d469,SP,health_beauty,1424.0,37,4.7631578947368425,11.748717948717948
4371b634e0efc0e22b09b52907d9d469,SP,sports_leisure,6474.0,58,4.184615384615385,14.575692307692307
43753b27d77860f1654aa72e251a7878,BA,furniture_decor,23.9,1,5.0,42.38
4391ea5c5990502176a1dcda44a2373d,RS,air_conditioning,2254.0,2,5.0,29.48
4391ea5c5990502176a1dcda44a2373d,RS,electronics,95.0,1,4.0,17.38
439a47cc365d6e3bd526812ea9de3c29,SP,bed_bath_table,1186.5,8,4.0,17.263846153846153
43a1d4bab73b816e44ef4e4facd9f9b5,PR,health_beauty,189.9,1,4.0,15.5
43a5d4a57af536fddc96d08be3afdfcb,MG,home_confort,75.0,1,1.0,24.83
43b2c864251aa0ce4030c746984e088a,DF,housewares,59.9,1,5.0,17.35
43b2c864251aa0ce4030c746984e088a,DF,luggage_accessories,34.9,1,1.0,17.17
43f8c9950d11ecd03a0304a49e010da6,SP,consoles_games,4249.59,41,4.560975609756097,13.600731707317074
44073f8b7e41514de3b7815dd0237f4f,DF,auto,112.99000000000001,2,3.0,16.185
44073f8b7e41514de3b7815dd0237f4f,DF,baby,891.0,4,2.0,20.2625
44073f8b7e41514de3b7815dd0237f4f,DF,computers_accessories,297.1,7,4.25,17.6625
44073f8b7e41514de3b7815dd0237f4f,DF,consoles_games,204.0,2,5.0,25.83
44073f8b7e41514de3b7815dd0237f4f,DF,cool_stuff,3135.18,31,3.0625,21.6269696969697
44073f8b7e41514de3b7815dd0237f4f,DF,electronics,131.5,2,4.0,15.245
